名前,グレード,レベル,スキル名,スキルLv
ウルムーティフォン,8,1,精霊の加護,2
ウルムーティフォン,9,1,精霊の加護,2
ウルムーティフォン,10,1,精霊の加護,2
ウルムーティフォン,10,5,精霊の加護,2
ウルムーブリッツ,4,1,精霊の加護,1
ウルムーブリッツ,5,1,精霊の加護,1
ウルムーブリッツ,6,1,精霊の加護,1
ウルムーブリッツ,7,1,精霊の加護,1
ウルムーブリッツ,8,1,精霊の加護,2
ウルムーブリッツ,9,1,精霊の加護,2
ウルムーブリッツ,10,1,精霊の加護,2
ウルムーブリッツ,10,5,精霊の加護,2
ウルムーバローネ,4,1,精霊の加護,1
ウルムーバローネ,5,1,精霊の加護,1
ウルムーバローネ,6,1,精霊の加護,1
ウルムーバローネ,7,1,精霊の加護,1
ウルムーバローネ,8,1,精霊の加護,2
ウルムーバローネ,9,1,精霊の加護,2
ウルムーバローネ,10,1,精霊の加護,2
ウルムーバローネ,10,5,精霊の加護,2
ウルムーホルン,4,1,精霊の加護,1
ウルムーホルン,5,1,精霊の加護,1
ウルムーホルン,6,1,精霊の加護,1
ウルムーホルン,7,1,精霊の加護,1
ウルムーホルン,8,1,精霊の加護,2
ウルムーホルン,9,1,精霊の加護,2
ウルムーホルン,10,1,精霊の加護,2
ウルムーホルン,10,5,精霊の加護,2
ライトニングバトラー,8,1,回避距離UP,1
ライトニングバトラー,9,1,回避距離UP,1
ライトニングバトラー,10,1,回避距離UP,1
ライトニングバトラー,10,5,回避距離UP,1
サンダーエッジ,8,1,回避距離UP,1
サンダーエッジ,9,1,回避距離UP,1
サンダーエッジ,10,1,回避距離UP,1
サンダーエッジ,10,5,回避距離UP,1
カガチノツメ,8,1,回避距離UP,1
カガチノツメ,9,1,回避距離UP,1
カガチノツメ,10,1,回避距離UP,1
カガチノツメ,10,5,回避距離UP,1
パルサーハチェット,8,1,回避距離UP,1
パルサーハチェット,9,1,回避距離UP,1
パルサーハチェット,10,1,回避距離UP,1
パルサーハチェット,10,5,回避距離UP,1
ライトニングパニッシュ,8,1,回避距離UP,1
ライトニングパニッシュ,9,1,回避距離UP,1
ライトニングパニッシュ,10,1,回避距離UP,1
ライトニングパニッシュ,10,5,回避距離UP,1
サンダーブレイド,8,1,回避距離UP,1
サンダーブレイド,9,1,回避距離UP,1
サンダーブレイド,10,1,回避距離UP,1
サンダーブレイド,10,5,回避距離UP,1
カガチノキバ,8,1,回避距離UP,1
カガチノキバ,9,1,回避距離UP,1
カガチノキバ,10,1,回避距離UP,1
カガチノキバ,10,5,回避距離UP,1
パルサーショテル,8,1,回避距離UP,1
パルサーショテル,9,1,回避距離UP,1
パルサーショテル,10,1,回避距離UP,1
パルサーショテル,10,5,回避距離UP,1
ライトニングバッシュ,8,1,回避距離UP,1
ライトニングバッシュ,9,1,回避距離UP,1
ライトニングバッシュ,10,1,回避距離UP,1
ライトニングバッシュ,10,5,回避距離UP,1
サンダーハンマー,8,1,回避距離UP,1
サンダーハンマー,9,1,回避距離UP,1
サンダーハンマー,10,1,回避距離UP,1
サンダーハンマー,10,5,回避距離UP,1
ライトニングパイル,8,1,回避距離UP,1
ライトニングパイル,9,1,回避距離UP,1
ライトニングパイル,10,1,回避距離UP,1
ライトニングパイル,10,5,回避距離UP,1
サンダーランス,8,1,回避距離UP,1
サンダーランス,9,1,回避距離UP,1
サンダーランス,10,1,回避距離UP,1
サンダーランス,10,5,回避距離UP,1
飛雷銃槍テツカガチ,8,1,回避距離UP,1
飛雷銃槍テツカガチ,9,1,回避距離UP,1
飛雷銃槍テツカガチ,10,1,回避距離UP,1
飛雷銃槍テツカガチ,10,5,回避距離UP,1
パルサーガンランス,8,1,回避距離UP,1
パルサーガンランス,9,1,回避距離UP,1
パルサーガンランス,10,1,回避距離UP,1
パルサーガンランス,10,5,回避距離UP,1
ライトニングアクセル,8,1,回避距離UP,1
ライトニングアクセル,9,1,回避距離UP,1
ライトニングアクセル,10,1,回避距離UP,1
ライトニングアクセル,10,5,回避距離UP,1
サンダーアックス,8,1,回避距離UP,1
サンダーアックス,9,1,回避距離UP,1
サンダーアックス,10,1,回避距離UP,1
サンダーアックス,10,5,回避距離UP,1
カガチノカイナ,8,1,回避距離UP,1
カガチノカイナ,9,1,回避距離UP,1
カガチノカイナ,10,1,回避距離UP,1
カガチノカイナ,10,5,回避距離UP,1
パルサーアームズ,8,1,回避距離UP,1
パルサーアームズ,9,1,回避距離UP,1
パルサーアームズ,10,1,回避距離UP,1
パルサーアームズ,10,5,回避距離UP,1
ライトニングブリッツ,8,1,回避距離UP,1
ライトニングブリッツ,9,1,回避距離UP,1
ライトニングブリッツ,10,1,回避距離UP,1
ライトニングブリッツ,10,5,回避距離UP,1
サンダーブリッツ,8,1,回避距離UP,1
サンダーブリッツ,9,1,回避距離UP,1
サンダーブリッツ,10,1,回避距離UP,1
サンダーブリッツ,10,5,回避距離UP,1
カガチノシシ,8,1,回避距離UP,1
カガチノシシ,9,1,回避距離UP,1
カガチノシシ,10,1,回避距離UP,1
カガチノシシ,10,5,回避距離UP,1
パルサーシューター,8,1,回避距離UP,1
パルサーシューター,9,1,回避距離UP,1
パルサーシューター,10,1,回避距離UP,1
パルサーシューター,10,5,回避距離UP,1
飛雷弓イテカガチ,8,1,回避距離UP,1
飛雷弓イテカガチ,9,1,回避距離UP,1
飛雷弓イテカガチ,10,1,回避距離UP,1
飛雷弓イテカガチ,10,5,回避距離UP,1
パルサーボウ,8,1,回避距離UP,1
パルサーボウ,9,1,回避距離UP,1
パルサーボウ,10,1,回避距離UP,1
パルサーボウ,10,5,回避距離UP,1
ライトニングドラム,8,1,回避距離UP,1
ライトニングドラム,9,1,回避距離UP,1
ライトニングドラム,10,1,回避距離UP,1
ライトニングドラム,10,5,回避距離UP,1
サンダーガイダ,8,1,回避距離UP,1
サンダーガイダ,9,1,回避距離UP,1
サンダーガイダ,10,1,回避距離UP,1
サンダーガイダ,10,5,回避距離UP,1
マラトタバール,8,1,闇討ち,1
マラトタバール,9,1,闇討ち,1
マラトタバール,10,1,闇討ち,1
マラトタバール,10,5,闇討ち,1
ギルオスナイフ,8,1,闇討ち,1
ギルオスナイフ,9,1,闇討ち,1
ギルオスナイフ,10,1,闇討ち,1
ギルオスナイフ,10,5,闇討ち,1
マラドハディード,8,1,闇討ち,1
マラドハディード,9,1,闇討ち,1
マラドハディード,10,1,闇討ち,1
マラドハディード,10,5,闇討ち,1
ギルオスブレイド,8,1,闇討ち,1
ギルオスブレイド,9,1,闇討ち,1
ギルオスブレイド,10,1,闇討ち,1
ギルオスブレイド,10,5,闇討ち,1
マラドマトラカ,8,1,闇討ち,1
マラドマトラカ,9,1,闇討ち,1
マラドマトラカ,10,1,闇討ち,1
マラドマトラカ,10,5,闇討ち,1
ギルオスハンマー,8,1,闇討ち,1
ギルオスハンマー,9,1,闇討ち,1
ギルオスハンマー,10,1,闇討ち,1
ギルオスハンマー,10,5,闇討ち,1
牙竜銃槍【黒頭巾】,8,1,闇討ち,1
牙竜銃槍【黒頭巾】,9,1,闇討ち,1
牙竜銃槍【黒頭巾】,10,1,闇討ち,1
牙竜銃槍【黒頭巾】,10,5,闇討ち,1
牙竜銃槍【黄牙】,8,1,闇討ち,1
牙竜銃槍【黄牙】,9,1,闇討ち,1
牙竜銃槍【黄牙】,10,1,闇討ち,1
牙竜銃槍【黄牙】,10,5,闇討ち,1
ギルオスナージャ,8,1,闇討ち,1
ギルオスナージャ,9,1,闇討ち,1
ギルオスナージャ,10,1,闇討ち,1
ギルオスナージャ,10,5,闇討ち,1
ギルオスアームズ,8,1,闇討ち,1
ギルオスアームズ,9,1,闇討ち,1
ギルオスアームズ,10,1,闇討ち,1
ギルオスアームズ,10,5,闇討ち,1
ボルボクラブ,4,1,防御,1
ボルボクラブ,5,1,防御,1
ボルボクラブ,6,1,防御,1
ボルボクラブ,7,1,防御,1
ボルボクラブ,8,1,防御,2
ボルボクラブ,9,1,防御,2
ボルボクラブ,10,1,防御,2
ボルボクラブ,10,5,防御,2
ドラグロエッジ,4,1,防御,1
ドラグロエッジ,5,1,防御,1
ドラグロエッジ,6,1,防御,1
ドラグロエッジ,7,1,防御,1
ドラグロエッジ,8,1,防御,2
ドラグロエッジ,9,1,防御,2
ドラグロエッジ,10,1,防御,2
ドラグロエッジ,10,5,防御,2
ボルボシュレッダー,4,1,防御,1
ボルボシュレッダー,5,1,防御,1
ボルボシュレッダー,6,1,防御,1
ボルボシュレッダー,7,1,防御,1
ボルボシュレッダー,8,1,防御,2
ボルボシュレッダー,9,1,防御,2
ボルボシュレッダー,10,1,防御,2
ボルボシュレッダー,10,5,防御,2
ドラグロバスター,4,1,防御,1
ドラグロバスター,5,1,防御,1
ドラグロバスター,6,1,防御,1
ドラグロバスター,7,1,防御,1
ドラグロバスター,8,1,防御,2
ドラグロバスター,9,1,防御,2
ドラグロバスター,10,1,防御,2
ドラグロバスター,10,5,防御,2
ボルボブレイカー,4,1,防御,1
ボルボブレイカー,5,1,防御,1
ボルボブレイカー,6,1,防御,1
ボルボブレイカー,7,1,防御,1
ボルボブレイカー,8,1,防御,2
ボルボブレイカー,9,1,防御,2
ボルボブレイカー,10,1,防御,2
ボルボブレイカー,10,5,防御,2
ドラグロフレーム,4,1,防御,1
ドラグロフレーム,5,1,防御,1
ドラグロフレーム,6,1,防御,1
ドラグロフレーム,7,1,防御,1
ドラグロフレーム,8,1,防御,2
ドラグロフレーム,9,1,防御,2
ドラグロフレーム,10,1,防御,2
ドラグロフレーム,10,5,防御,2
ボロススティンガー,4,1,防御,1
ボロススティンガー,5,1,防御,1
ボロススティンガー,6,1,防御,1
ボロススティンガー,7,1,防御,1
ボロススティンガー,8,1,防御,2
ボロススティンガー,9,1,防御,2
ボロススティンガー,10,1,防御,2
ボロススティンガー,10,5,防御,2
ドラグロランス,4,1,防御,1
ドラグロランス,5,1,防御,1
ドラグロランス,6,1,防御,1
ドラグロランス,7,1,防御,1
ドラグロランス,8,1,防御,2
ドラグロランス,9,1,防御,2
ドラグロランス,10,1,防御,2
ドラグロランス,10,5,防御,2
ボルボバスター,4,1,防御,1
ボルボバスター,5,1,防御,1
ボルボバスター,6,1,防御,1
ボルボバスター,7,1,防御,1
ボルボバスター,8,1,防御,2
ボルボバスター,9,1,防御,2
ボルボバスター,10,1,防御,2
ボルボバスター,10,5,防御,2
ドラグロガンランス,4,1,防御,1
ドラグロガンランス,5,1,防御,1
ドラグロガンランス,6,1,防御,1
ドラグロガンランス,7,1,防御,1
ドラグロガンランス,8,1,防御,2
ドラグロガンランス,9,1,防御,2
ドラグロガンランス,10,1,防御,2
ドラグロガンランス,10,5,防御,2
ボルボグランダー,4,1,防御,1
ボルボグランダー,5,1,防御,1
ボルボグランダー,6,1,防御,1
ボルボグランダー,7,1,防御,1
ボルボグランダー,8,1,防御,2
ボルボグランダー,9,1,防御,2
ボルボグランダー,10,1,防御,2
ボルボグランダー,10,5,防御,2
ドラグロアックス,4,1,防御,1
ドラグロアックス,5,1,防御,1
ドラグロアックス,6,1,防御,1
ドラグロアックス,7,1,防御,1
ドラグロアックス,8,1,防御,2
ドラグロアックス,9,1,防御,2
ドラグロアックス,10,1,防御,2
ドラグロアックス,10,5,防御,2
ボルボショット,4,1,防御,1
ボルボショット,5,1,防御,1
ボルボショット,6,1,防御,1
ボルボショット,7,1,防御,1
ボルボショット,8,1,防御,2
ボルボショット,9,1,防御,2
ボルボショット,10,1,防御,2
ボルボショット,10,5,防御,2
ドラグロライフル,4,1,防御,1
ドラグロライフル,5,1,防御,1
ドラグロライフル,6,1,防御,1
ドラグロライフル,7,1,防御,1
ドラグロライフル,8,1,防御,2
ドラグロライフル,9,1,防御,2
ドラグロライフル,10,1,防御,2
ドラグロライフル,10,5,防御,2
土砂笙【獣ノ音】,4,1,防御,1
土砂笙【獣ノ音】,5,1,防御,1
土砂笙【獣ノ音】,6,1,防御,1
土砂笙【獣ノ音】,7,1,防御,1
土砂笙【獣ノ音】,8,1,防御,2
土砂笙【獣ノ音】,9,1,防御,2
土砂笙【獣ノ音】,10,1,防御,2
土砂笙【獣ノ音】,10,5,防御,2
土砂笙【戦ノ音】,4,1,防御,1
土砂笙【戦ノ音】,5,1,防御,1
土砂笙【戦ノ音】,6,1,防御,1
土砂笙【戦ノ音】,7,1,防御,1
土砂笙【戦ノ音】,8,1,防御,2
土砂笙【戦ノ音】,9,1,防御,2
土砂笙【戦ノ音】,10,1,防御,2
土砂笙【戦ノ音】,10,5,防御,2
ラグーナブロッサム,8,1,耳栓,1
ラグーナブロッサム,9,1,耳栓,1
ラグーナブロッサム,10,1,耳栓,1
ラグーナブロッサム,10,5,耳栓,1
ラグーナゴーレム,8,1,耳栓,1
ラグーナゴーレム,9,1,耳栓,1
ラグーナゴーレム,10,1,耳栓,1
ラグーナゴーレム,10,5,耳栓,1
アクア・フローラ改,8,1,耳栓,1
アクア・フローラ改,9,1,耳栓,1
アクア・フローラ改,10,1,耳栓,1
アクア・フローラ改,10,5,耳栓,1
アクア・フローラ,8,1,耳栓,1
アクア・フローラ,9,1,耳栓,1
アクア・フローラ,10,1,耳栓,1
アクア・フローラ,10,5,耳栓,1
ラグーナパイク,8,1,耳栓,1
ラグーナパイク,9,1,耳栓,1
ラグーナパイク,10,1,耳栓,1
ラグーナパイク,10,5,耳栓,1
ルブラルラグーン,8,1,耳栓,1
ルブラルラグーン,9,1,耳栓,1
ルブラルラグーン,10,1,耳栓,1
ルブラルラグーン,10,5,耳栓,1
ラグーナブリッツ,8,1,耳栓,1
ラグーナブリッツ,9,1,耳栓,1
ラグーナブリッツ,10,1,耳栓,1
ラグーナブリッツ,10,5,耳栓,1
ラグーナブラスター,8,1,耳栓,1
ラグーナブラスター,9,1,耳栓,1
ラグーナブラスター,10,1,耳栓,1
ラグーナブラスター,10,5,耳栓,1
ラグーナシュート,8,1,耳栓,1
ラグーナシュート,9,1,耳栓,1
ラグーナシュート,10,1,耳栓,1
ラグーナシュート,10,5,耳栓,1
ラグーナドラム,8,1,耳栓,1
ラグーナドラム,9,1,耳栓,1
ラグーナドラム,10,1,耳栓,1
ラグーナドラム,10,5,耳栓,1
ダチュラブロッサム,8,1,闇討ち,1
ダチュラブロッサム,9,1,闇討ち,1
ダチュラブロッサム,10,1,闇討ち,1
ダチュラブロッサム,10,5,闇討ち,1
ブルームナイフ,8,1,闇討ち,1
ブルームナイフ,9,1,闇討ち,1
ブルームナイフ,10,1,闇討ち,1
ブルームナイフ,10,5,闇討ち,1
ダチュラブレイズ,8,1,闇討ち,1
ダチュラブレイズ,9,1,闇討ち,1
ダチュラブレイズ,10,1,闇討ち,1
ダチュラブレイズ,10,5,闇討ち,1
ブルームブレイド,8,1,闇討ち,1
ブルームブレイド,9,1,闇討ち,1
ブルームブレイド,10,1,闇討ち,1
ブルームブレイド,10,5,闇討ち,1
ベネフロル,8,1,闇討ち,1
ベネフロル,9,1,闇討ち,1
ベネフロル,10,1,闇討ち,1
ベネフロル,10,5,闇討ち,1
ブルームハンマー,8,1,闇討ち,1
ブルームハンマー,9,1,闇討ち,1
ブルームハンマー,10,1,闇討ち,1
ブルームハンマー,10,5,闇討ち,1
ダチュラパイク,8,1,闇討ち,1
ダチュラパイク,9,1,闇討ち,1
ダチュラパイク,10,1,闇討ち,1
ダチュラパイク,10,5,闇討ち,1
ブルームランス,8,1,闇討ち,1
ブルームランス,9,1,闇討ち,1
ブルームランス,10,1,闇討ち,1
ブルームランス,10,5,闇討ち,1
ダチュラガーデン,8,1,闇討ち,1
ダチュラガーデン,9,1,闇討ち,1
ダチュラガーデン,10,1,闇討ち,1
ダチュラガーデン,10,5,闇討ち,1
ダチュラブラスター,8,1,闇討ち,1
ダチュラブラスター,9,1,闇討ち,1
ダチュラブラスター,10,1,闇討ち,1
ダチュラブラスター,10,5,闇討ち,1
ブルームシューター,8,1,闇討ち,1
ブルームシューター,9,1,闇討ち,1
ブルームシューター,10,1,闇討ち,1
ブルームシューター,10,5,闇討ち,1
ダチュラストリング,8,1,闇討ち,1
ダチュラストリング,9,1,闇討ち,1
ダチュラストリング,10,1,闇討ち,1
ダチュラストリング,10,5,闇討ち,1
ブルームアーチ,8,1,闇討ち,1
ブルームアーチ,9,1,闇討ち,1
ブルームアーチ,10,1,闇討ち,1
ブルームアーチ,10,5,闇討ち,1
ダチュラホルン,8,1,闇討ち,1
ダチュラホルン,9,1,闇討ち,1
ダチュラホルン,10,1,闇討ち,1
ダチュラホルン,10,5,闇討ち,1
ブルームホルン,8,1,闇討ち,1
ブルームホルン,9,1,闇討ち,1
ブルームホルン,10,1,闇討ち,1
ブルームホルン,10,5,闇討ち,1
