シリーズ,防具名,グレード,レベル,ゼニー,素材1,個数1,素材2,個数2,素材3,個数3,素材4,個数4
金色,金色ノ袴,7,5,5000,上竜骨,22,竜骨【大】,8,竜骨【中】,21,金獅子の黒毛,8
金色,金色ノ袴,8,1,12000,黄金の毛,2,金獅子の角,4,防具精錬材,5,,
金色,金色ノ袴,8,2,4000,金獅子の尻尾,15,翼竜の皮,45,竜骨【小】,37,,
金色,金色ノ袴,8,3,6000,黄金の毛,2,金獅子の爪,10,竜骨【中】,28,雷光虫,29
金色,金色ノ袴,8,4,8000,金獅子の良質な牙,7,翼竜の皮,45,竜骨【小】,37,,
金色,金色ノ袴,8,5,10000,黄金の毛,2,上竜骨,29,竜骨【大】,12,金獅子の黒毛,35
金色,金色ノ袴,9,1,30000,黄金の毛,2,金獅子の角,6,防具精錬材,7,,
金色,金色ノ袴,9,2,10000,金獅子の尻尾,20,翼竜の皮,51,竜骨【小】,43,,
金色,金色ノ袴,9,3,15000,黄金の毛,2,金獅子の爪,15,竜骨【中】,34,雷光虫,36
金色,金色ノ袴,9,4,20000,金獅子の良質な牙,10,翼竜の皮,51,竜骨【小】,43,,
金色,金色ノ袴,9,5,25000,黄金の毛,2,上竜骨,36,竜骨【大】,15,金獅子の黒毛,70
金色,金色ノ袴,10,1,75000,黄金の毛,2,金獅子の角,10,防具精錬材,9,,
金色,金色ノ袴,10,2,25000,金獅子の尻尾,25,翼竜の皮,60,竜骨【小】,51,,
金色,金色ノ袴,10,3,37500,黄金の毛,2,金獅子の爪,20,竜骨【中】,41,雷光虫,44
金色,金色ノ袴,10,4,50000,金獅子の良質な牙,15,翼竜の皮,60,竜骨【小】,51,,
金色,金色ノ袴,10,5,62500,黄金の毛,2,上竜骨,44,竜骨【大】,22,金獅子の黒毛,100
オーグ,オーグヘルム,6,1,3000,滅尽龍の尻尾,2,古龍の血,2,滅尽龍の甲殻,4,防具精錬材,1
オーグ,オーグヘルム,6,2,1000,滅尽龍の甲殻,3,,,,,,
オーグ,オーグヘルム,6,3,1500,古龍の血,1,滅尽龍の甲殻,2,,,,
オーグ,オーグヘルム,6,4,2000,滅尽龍の尻尾,1,滅尽龍の甲殻,3,,,,
オーグ,オーグヘルム,6,5,2500,古龍の血,2,滅尽龍の甲殻,4,,,,
オーグ,オーグヘルム,7,1,6000,滅尽龍の尻尾,2,古龍の血,4,防具精錬材,3,,
オーグ,オーグヘルム,7,2,2000,滅尽龍の甲殻,6,,,,,,
オーグ,オーグヘルム,7,3,3000,古龍の血,2,滅尽龍の甲殻,5,,,,
オーグ,オーグヘルム,7,4,4000,滅尽龍の尻尾,2,滅尽龍の甲殻,4,,,,
オーグ,オーグヘルム,7,5,5000,古龍の血,3,滅尽龍の甲殻,6,,,,
オーグ,オーグヘルム,8,1,12000,滅尽龍の大角,3,滅尽龍の尻尾,4,古龍の血,8,防具精錬材,5
オーグ,オーグヘルム,8,2,4000,滅尽龍の甲殻,12,,,,,,
オーグ,オーグヘルム,8,3,6000,滅尽龍の大角,2,古龍の血,5,滅尽龍の甲殻,10,,
オーグ,オーグヘルム,8,4,8000,滅尽龍の尻尾,4,滅尽龍の甲殻,8,,,,
オーグ,オーグヘルム,8,5,10000,滅尽龍の大角,2,古龍の血,8,滅尽龍の甲殻,12,,
オーグ,オーグヘルム,9,1,30000,滅尽龍の大角,3,滅尽龍の尻尾,8,古龍の血,20,防具精錬材,7
オーグ,オーグヘルム,9,2,10000,滅尽龍の甲殻,25,,,,,,
オーグ,オーグヘルム,9,3,15000,滅尽龍の大角,2,古龍の血,25,滅尽龍の甲殻,20,,
オーグ,オーグヘルム,9,4,20000,滅尽龍の尻尾,8,滅尽龍の甲殻,20,,,,
オーグ,オーグヘルム,9,5,25000,滅尽龍の大角,2,古龍の血,20,滅尽龍の甲殻,25,,
オーグ,オーグヘルム,10,1,75000,滅尽龍の大角,3,滅尽龍の尻尾,15,古龍の血,40,防具精錬材,9
オーグ,オーグヘルム,10,2,25000,滅尽龍の甲殻,50,,,,,,
オーグ,オーグヘルム,10,3,37500,滅尽龍の大角,2,古龍の血,30,滅尽龍の甲殻,40,,
オーグ,オーグヘルム,10,4,50000,滅尽龍の尻尾,15,滅尽龍の甲殻,40,,,,
オーグ,オーグヘルム,10,5,62500,滅尽龍の大角,5,滅尽龍の尻尾,25,古龍の血,50,滅尽龍の甲殻,100
オーグ,オーグメイル,6,1,3000,滅尽龍の尻尾,2,古龍の血,2,滅尽龍の甲殻,4,防具精錬材,1
オーグ,オーグメイル,6,2,1000,滅尽龍の甲殻,3,,,,,,
オーグ,オーグメイル,6,3,1500,古龍の血,1,滅尽龍の甲殻,2,,,,
オーグ,オーグメイル,6,4,2000,滅尽龍の尻尾,1,滅尽龍の甲殻,3,,,,
オーグ,オーグメイル,6,5,2500,古龍の血,2,滅尽龍の甲殻,4,,,,
オーグ,オーグメイル,7,1,6000,滅尽龍の尻尾,2,古龍の血,4,防具精錬材,3,,
オーグ,オーグメイル,7,2,2000,滅尽龍の甲殻,6,,,,,,
オーグ,オーグメイル,7,3,3000,古龍の血,2,滅尽龍の甲殻,5,,,,
オーグ,オーグメイル,7,4,4000,滅尽龍の尻尾,2,滅尽龍の甲殻,4,,,,
オーグ,オーグメイル,7,5,5000,古龍の血,3,滅尽龍の甲殻,6,,,,
オーグ,オーグメイル,8,1,12000,滅尽龍の大角,3,滅尽龍の尻尾,4,古龍の血,8,防具精錬材,5
オーグ,オーグメイル,8,2,4000,滅尽龍の甲殻,12,,,,,,
オーグ,オーグメイル,8,3,6000,滅尽龍の大角,2,古龍の血,5,滅尽龍の甲殻,10,,
オーグ,オーグメイル,8,4,8000,滅尽龍の尻尾,4,滅尽龍の甲殻,8,,,,
オーグ,オーグメイル,8,5,10000,滅尽龍の大角,2,古龍の血,8,滅尽龍の甲殻,12,,
オーグ,オーグメイル,9,1,30000,滅尽龍の大角,3,滅尽龍の尻尾,8,古龍の血,20,防具精錬材,7
オーグ,オーグメイル,9,2,10000,滅尽龍の甲殻,25,,,,,,
オーグ,オーグメイル,9,3,15000,滅尽龍の大角,2,古龍の血,25,滅尽龍の甲殻,20,,
オーグ,オーグメイル,9,4,20000,滅尽龍の尻尾,8,滅尽龍の甲殻,20,,,,
オーグ,オーグメイル,9,5,25000,滅尽龍の大角,2,古龍の血,20,滅尽龍の甲殻,25,,
オーグ,オーグメイル,10,1,75000,滅尽龍の大角,3,滅尽龍の尻尾,15,古龍の血,40,防具精錬材,9
オーグ,オーグメイル,10,2,25000,滅尽龍の甲殻,50,,,,,,
オーグ,オーグメイル,10,3,37500,滅尽龍の大角,2,古龍の血,30,滅尽龍の甲殻,40,,
オーグ,オーグメイル,10,4,50000,滅尽龍の尻尾,15,滅尽龍の甲殻,40,,,,
オーグ,オーグメイル,10,5,62500,滅尽龍の大角,5,滅尽龍の尻尾,25,古龍の血,50,滅尽龍の甲殻,100
オーグ,オーグアーム,6,1,3000,滅尽龍の尻尾,2,古龍の血,2,滅尽龍の甲殻,4,防具精錬材,1
オーグ,オーグアーム,6,2,1000,滅尽龍の甲殻,3,,,,,,
オーグ,オーグアーム,6,3,1500,古龍の血,1,滅尽龍の甲殻,2,,,,
オーグ,オーグアーム,6,4,2000,滅尽龍の尻尾,1,滅尽龍の甲殻,3,,,,
オーグ,オーグアーム,6,5,2500,古龍の血,2,滅尽龍の甲殻,4,,,,
オーグ,オーグアーム,7,1,6000,滅尽龍の尻尾,2,古龍の血,4,防具精錬材,3,,
オーグ,オーグアーム,7,2,2000,滅尽龍の甲殻,6,,,,,,
オーグ,オーグアーム,7,3,3000,古龍の血,2,滅尽龍の甲殻,5,,,,
オーグ,オーグアーム,7,4,4000,滅尽龍の尻尾,2,滅尽龍の甲殻,4,,,,
オーグ,オーグアーム,7,5,5000,古龍の血,3,滅尽龍の甲殻,6,,,,
オーグ,オーグアーム,8,1,12000,滅尽龍の大角,3,滅尽龍の尻尾,4,古龍の血,8,防具精錬材,5
オーグ,オーグアーム,8,2,4000,滅尽龍の甲殻,12,,,,,,
オーグ,オーグアーム,8,3,6000,滅尽龍の大角,2,古龍の血,5,滅尽龍の甲殻,10,,
オーグ,オーグアーム,8,4,8000,滅尽龍の尻尾,4,滅尽龍の甲殻,8,,,,
オーグ,オーグアーム,8,5,10000,滅尽龍の大角,2,古龍の血,8,滅尽龍の甲殻,12,,
オーグ,オーグアーム,9,1,30000,滅尽龍の大角,3,滅尽龍の尻尾,8,古龍の血,20,防具精錬材,7
オーグ,オーグアーム,9,2,10000,滅尽龍の甲殻,25,,,,,,
オーグ,オーグアーム,9,3,15000,滅尽龍の大角,2,古龍の血,25,滅尽龍の甲殻,20,,
オーグ,オーグアーム,9,4,20000,滅尽龍の尻尾,8,滅尽龍の甲殻,20,,,,
オーグ,オーグアーム,9,5,25000,滅尽龍の大角,2,古龍の血,20,滅尽龍の甲殻,25,,
オーグ,オーグアーム,10,1,75000,滅尽龍の大角,3,滅尽龍の尻尾,15,古龍の血,40,防具精錬材,9
オーグ,オーグアーム,10,2,25000,滅尽龍の甲殻,50,,,,,,
オーグ,オーグアーム,10,3,37500,滅尽龍の大角,2,古龍の血,30,滅尽龍の甲殻,40,,
オーグ,オーグアーム,10,4,50000,滅尽龍の尻尾,15,滅尽龍の甲殻,40,,,,
オーグ,オーグアーム,10,5,62500,滅尽龍の大角,5,滅尽龍の尻尾,25,古龍の血,50,滅尽龍の甲殻,100
オーグ,オーグコイル,6,1,3000,滅尽龍の尻尾,2,古龍の血,2,滅尽龍の甲殻,4,防具精錬材,1
オーグ,オーグコイル,6,2,1000,滅尽龍の甲殻,3,,,,,,
オーグ,オーグコイル,6,3,1500,古龍の血,1,滅尽龍の甲殻,2,,,,
オーグ,オーグコイル,6,4,2000,滅尽龍の尻尾,1,滅尽龍の甲殻,3,,,,
オーグ,オーグコイル,6,5,2500,古龍の血,2,滅尽龍の甲殻,4,,,,
オーグ,オーグコイル,7,1,6000,滅尽龍の尻尾,2,古龍の血,4,防具精錬材,3,,
オーグ,オーグコイル,7,2,2000,滅尽龍の甲殻,6,,,,,,
オーグ,オーグコイル,7,3,3000,古龍の血,2,滅尽龍の甲殻,5,,,,
オーグ,オーグコイル,7,4,4000,滅尽龍の尻尾,2,滅尽龍の甲殻,4,,,,
オーグ,オーグコイル,7,5,5000,古龍の血,3,滅尽龍の甲殻,6,,,,
オーグ,オーグコイル,8,1,12000,滅尽龍の大角,3,滅尽龍の尻尾,4,古龍の血,8,防具精錬材,5
オーグ,オーグコイル,8,2,4000,滅尽龍の甲殻,12,,,,,,
オーグ,オーグコイル,8,3,6000,滅尽龍の大角,2,古龍の血,5,滅尽龍の甲殻,10,,
オーグ,オーグコイル,8,4,8000,滅尽龍の尻尾,4,滅尽龍の甲殻,8,,,,
オーグ,オーグコイル,8,5,10000,滅尽龍の大角,2,古龍の血,8,滅尽龍の甲殻,12,,
オーグ,オーグコイル,9,1,30000,滅尽龍の大角,3,滅尽龍の尻尾,8,古龍の血,20,防具精錬材,7
オーグ,オーグコイル,9,2,10000,滅尽龍の甲殻,25,,,,,,
オーグ,オーグコイル,9,3,15000,滅尽龍の大角,2,古龍の血,25,滅尽龍の甲殻,20,,
オーグ,オーグコイル,9,4,20000,滅尽龍の尻尾,8,滅尽龍の甲殻,20,,,,
オーグ,オーグコイル,9,5,25000,滅尽龍の大角,2,古龍の血,20,滅尽龍の甲殻,25,,
オーグ,オーグコイル,10,1,75000,滅尽龍の大角,3,滅尽龍の尻尾,15,古龍の血,40,防具精錬材,9
オーグ,オーグコイル,10,2,25000,滅尽龍の甲殻,50,,,,,,
オーグ,オーグコイル,10,3,37500,滅尽龍の大角,2,古龍の血,30,滅尽龍の甲殻,40,,
オーグ,オーグコイル,10,4,50000,滅尽龍の尻尾,15,滅尽龍の甲殻,40,,,,
オーグ,オーグコイル,10,5,62500,滅尽龍の大角,5,滅尽龍の尻尾,25,古龍の血,50,滅尽龍の甲殻,100
オーグ,オーググリーヴ,6,1,3000,滅尽龍の尻尾,2,古龍の血,2,滅尽龍の甲殻,4,防具精錬材,1
オーグ,オーググリーヴ,6,2,1000,滅尽龍の甲殻,3,,,,,,
オーグ,オーググリーヴ,6,3,1500,古龍の血,1,滅尽龍の甲殻,2,,,,
オーグ,オーググリーヴ,6,4,2000,滅尽龍の尻尾,1,滅尽龍の甲殻,3,,,,
オーグ,オーググリーヴ,6,5,2500,古龍の血,2,滅尽龍の甲殻,4,,,,
オーグ,オーググリーヴ,7,1,6000,滅尽龍の尻尾,2,古龍の血,4,防具精錬材,3,,
オーグ,オーググリーヴ,7,2,2000,滅尽龍の甲殻,6,,,,,,
オーグ,オーググリーヴ,7,3,3000,古龍の血,2,滅尽龍の甲殻,5,,,,
オーグ,オーググリーヴ,7,4,4000,滅尽龍の尻尾,2,滅尽龍の甲殻,4,,,,
オーグ,オーググリーヴ,7,5,5000,古龍の血,3,滅尽龍の甲殻,6,,,,
オーグ,オーググリーヴ,8,1,12000,滅尽龍の大角,3,滅尽龍の尻尾,4,古龍の血,8,防具精錬材,5
オーグ,オーググリーヴ,8,2,4000,滅尽龍の甲殻,12,,,,,,
オーグ,オーググリーヴ,8,3,6000,滅尽龍の大角,2,古龍の血,5,滅尽龍の甲殻,10,,
オーグ,オーググリーヴ,8,4,8000,滅尽龍の尻尾,4,滅尽龍の甲殻,8,,,,
オーグ,オーググリーヴ,8,5,10000,滅尽龍の大角,2,古龍の血,8,滅尽龍の甲殻,12,,
オーグ,オーググリーヴ,9,1,30000,滅尽龍の大角,3,滅尽龍の尻尾,8,古龍の血,20,防具精錬材,7
オーグ,オーググリーヴ,9,2,10000,滅尽龍の甲殻,25,,,,,,
オーグ,オーググリーヴ,9,3,15000,滅尽龍の大角,2,古龍の血,25,滅尽龍の甲殻,20,,
オーグ,オーググリーヴ,9,4,20000,滅尽龍の尻尾,8,滅尽龍の甲殻,20,,,,
オーグ,オーググリーヴ,9,5,25000,滅尽龍の大角,2,古龍の血,20,滅尽龍の甲殻,25,,
オーグ,オーググリーヴ,10,1,75000,滅尽龍の大角,3,滅尽龍の尻尾,15,古龍の血,40,防具精錬材,9
オーグ,オーググリーヴ,10,2,25000,滅尽龍の甲殻,50,,,,,,
オーグ,オーググリーヴ,10,3,37500,滅尽龍の大角,2,古龍の血,30,滅尽龍の甲殻,40,,
オーグ,オーググリーヴ,10,4,50000,滅尽龍の尻尾,15,滅尽龍の甲殻,40,,,,
オーグ,オーググリーヴ,10,5,62500,滅尽龍の大角,5,滅尽龍の尻尾,25,古龍の血,50,滅尽龍の甲殻,100
ゴールドルナ,ゴールドルナヘルム,6,1,3000,金火竜の良質な翼膜,2,金火竜の良質な鱗,2,防具精錬材,1,金火竜の甲殻,6
ゴールドルナ,ゴールドルナヘルム,6,2,1000,翼竜の皮,31,竜骨【小】,22,金火竜の甲殻,6,,
ゴールドルナ,ゴールドルナヘルム,6,3,1500,金火竜の棘,5,金火竜の翼膜,6,毒テングダケ,14,金火竜の甲殻,6
ゴールドルナ,ゴールドルナヘルム,6,4,2000,翼竜の皮,31,竜骨【小】,22,金火竜の甲殻,6,,
ゴールドルナ,ゴールドルナヘルム,6,5,2500,上竜骨,14,竜骨【大】,5,竜骨【中】,14,金火竜の甲殻,6
ゴールドルナ,ゴールドルナヘルム,7,1,6000,金火竜の良質な翼膜,2,金火竜の良質な鱗,4,防具精錬材,3,金火竜の甲殻,8
ゴールドルナ,ゴールドルナヘルム,7,2,2000,翼竜の皮,36,竜骨【小】,29,金火竜の甲殻,8,,
ゴールドルナ,ゴールドルナヘルム,7,3,3000,金火竜の棘,7,金火竜の翼膜,10,毒テングダケ,22,金火竜の甲殻,8
ゴールドルナ,ゴールドルナヘルム,7,4,4000,翼竜の皮,36,竜骨【小】,29,金火竜の甲殻,8,,
ゴールドルナ,ゴールドルナヘルム,7,5,5000,上竜骨,22,竜骨【大】,8,竜骨【中】,21,金火竜の甲殻,8
ゴールドルナ,ゴールドルナヘルム,8,1,12000,金火竜の逆鱗,2,金火竜の良質な翼膜,4,防具精錬材,5,,
ゴールドルナ,ゴールドルナヘルム,8,2,4000,金火竜の翼膜,15,翼竜の皮,45,竜骨【小】,37,,
ゴールドルナ,ゴールドルナヘルム,8,3,6000,金火竜の逆鱗,2,金火竜の棘,10,竜骨【中】,28,毒テングダケ,29
ゴールドルナ,ゴールドルナヘルム,8,4,8000,金火竜の良質な鱗,7,翼竜の皮,45,竜骨【小】,37,,
ゴールドルナ,ゴールドルナヘルム,8,5,10000,金火竜の逆鱗,2,上竜骨,29,竜骨【大】,12,金火竜の甲殻,35
ゴールドルナ,ゴールドルナヘルム,9,1,30000,金火竜の逆鱗,2,金火竜の良質な翼膜,6,防具精錬材,7,,
ゴールドルナ,ゴールドルナヘルム,9,2,10000,金火竜の翼膜,20,翼竜の皮,51,竜骨【小】,43,,
ゴールドルナ,ゴールドルナヘルム,9,3,15000,金火竜の逆鱗,2,金火竜の棘,15,竜骨【中】,34,毒テングダケ,36
ゴールドルナ,ゴールドルナヘルム,9,4,20000,金火竜の良質な鱗,10,翼竜の皮,51,竜骨【小】,43,,
ゴールドルナ,ゴールドルナヘルム,9,5,25000,金火竜の逆鱗,2,上竜骨,36,竜骨【大】,15,金火竜の甲殻,70
ゴールドルナ,ゴールドルナヘルム,10,1,75000,金火竜の逆鱗,2,金火竜の良質な翼膜,10,防具精錬材,9,,
ゴールドルナ,ゴールドルナヘルム,10,2,25000,金火竜の翼膜,25,翼竜の皮,60,竜骨【小】,51,,
ゴールドルナ,ゴールドルナヘルム,10,3,37500,金火竜の逆鱗,2,金火竜の棘,20,竜骨【中】,41,毒テングダケ,44
ゴールドルナ,ゴールドルナヘルム,10,4,50000,金火竜の良質な鱗,15,翼竜の皮,60,竜骨【小】,51,,
ゴールドルナ,ゴールドルナヘルム,10,5,62500,金火竜の逆鱗,2,上竜骨,44,竜骨【大】,22,金火竜の甲殻,100
ゴールドルナ,ゴールドルナメイル,6,1,3000,金火竜の良質な翼膜,2,金火竜の良質な鱗,2,防具精錬材,1,金火竜の甲殻,6
ゴールドルナ,ゴールドルナメイル,6,2,1000,翼竜の皮,31,竜骨【小】,22,金火竜の甲殻,6,,
ゴールドルナ,ゴールドルナメイル,6,3,1500,金火竜の棘,5,金火竜の翼膜,6,毒テングダケ,14,金火竜の甲殻,6
ゴールドルナ,ゴールドルナメイル,6,4,2000,翼竜の皮,31,竜骨【小】,22,金火竜の甲殻,6,,
ゴールドルナ,ゴールドルナメイル,6,5,2500,上竜骨,14,竜骨【大】,5,竜骨【中】,14,金火竜の甲殻,6
ゴールドルナ,ゴールドルナメイル,7,1,6000,金火竜の良質な翼膜,2,金火竜の良質な鱗,4,防具精錬材,3,金火竜の甲殻,8
ゴールドルナ,ゴールドルナメイル,7,2,2000,翼竜の皮,36,竜骨【小】,29,金火竜の甲殻,8,,
ゴールドルナ,ゴールドルナメイル,7,3,3000,金火竜の棘,7,金火竜の翼膜,10,毒テングダケ,22,金火竜の甲殻,8
ゴールドルナ,ゴールドルナメイル,7,4,4000,翼竜の皮,36,竜骨【小】,29,金火竜の甲殻,8,,
ゴールドルナ,ゴールドルナメイル,7,5,5000,上竜骨,22,竜骨【大】,8,竜骨【中】,21,金火竜の甲殻,8
ゴールドルナ,ゴールドルナメイル,8,1,12000,金火竜の逆鱗,2,金火竜の良質な翼膜,4,防具精錬材,5,,
ゴールドルナ,ゴールドルナメイル,8,2,4000,金火竜の翼膜,15,翼竜の皮,45,竜骨【小】,37,,
ゴールドルナ,ゴールドルナメイル,8,3,6000,金火竜の逆鱗,2,金火竜の棘,10,竜骨【中】,28,毒テングダケ,29
ゴールドルナ,ゴールドルナメイル,8,4,8000,金火竜の良質な鱗,7,翼竜の皮,45,竜骨【小】,37,,
ゴールドルナ,ゴールドルナメイル,8,5,10000,金火竜の逆鱗,2,上竜骨,29,竜骨【大】,12,金火竜の甲殻,35
ゴールドルナ,ゴールドルナメイル,9,1,30000,金火竜の逆鱗,2,金火竜の良質な翼膜,6,防具精錬材,7,,
ゴールドルナ,ゴールドルナメイル,9,2,10000,金火竜の翼膜,20,翼竜の皮,51,竜骨【小】,43,,
ゴールドルナ,ゴールドルナメイル,9,3,15000,金火竜の逆鱗,2,金火竜の棘,15,竜骨【中】,34,毒テングダケ,36
ゴールドルナ,ゴールドルナメイル,9,4,20000,金火竜の良質な鱗,10,翼竜の皮,51,竜骨【小】,43,,
ゴールドルナ,ゴールドルナメイル,9,5,25000,金火竜の逆鱗,2,上竜骨,36,竜骨【大】,15,金火竜の甲殻,70
ゴールドルナ,ゴールドルナメイル,10,1,75000,金火竜の逆鱗,2,金火竜の良質な翼膜,10,防具精錬材,9,,
ゴールドルナ,ゴールドルナメイル,10,2,25000,金火竜の翼膜,25,翼竜の皮,60,竜骨【小】,51,,
ゴールドルナ,ゴールドルナメイル,10,3,37500,金火竜の逆鱗,2,金火竜の棘,20,竜骨【中】,41,毒テングダケ,44
ゴールドルナ,ゴールドルナメイル,10,4,50000,金火竜の良質な鱗,15,翼竜の皮,60,竜骨【小】,51,,
ゴールドルナ,ゴールドルナメイル,10,5,62500,金火竜の逆鱗,2,上竜骨,44,竜骨【大】,22,金火竜の甲殻,100
ゴールドルナ,ゴールドルナアーム,6,1,3000,金火竜の良質な翼膜,2,金火竜の良質な鱗,2,防具精錬材,1,金火竜の甲殻,6
ゴールドルナ,ゴールドルナアーム,6,2,1000,翼竜の皮,31,竜骨【小】,22,金火竜の甲殻,6,,
ゴールドルナ,ゴールドルナアーム,6,3,1500,金火竜の棘,5,金火竜の翼膜,6,毒テングダケ,14,金火竜の甲殻,6
ゴールドルナ,ゴールドルナアーム,6,4,2000,翼竜の皮,31,竜骨【小】,22,金火竜の甲殻,6,,
ゴールドルナ,ゴールドルナアーム,6,5,2500,上竜骨,14,竜骨【大】,5,竜骨【中】,14,金火竜の甲殻,6
ゴールドルナ,ゴールドルナアーム,7,1,6000,金火竜の良質な翼膜,2,金火竜の良質な鱗,4,防具精錬材,3,金火竜の甲殻,8
ゴールドルナ,ゴールドルナアーム,7,2,2000,翼竜の皮,36,竜骨【小】,29,金火竜の甲殻,8,,
ゴールドルナ,ゴールドルナアーム,7,3,3000,金火竜の棘,7,金火竜の翼膜,10,毒テングダケ,22,金火竜の甲殻,8
ゴールドルナ,ゴールドルナアーム,7,4,4000,翼竜の皮,36,竜骨【小】,29,金火竜の甲殻,8,,
ゴールドルナ,ゴールドルナアーム,7,5,5000,上竜骨,22,竜骨【大】,8,竜骨【中】,21,金火竜の甲殻,8
ゴールドルナ,ゴールドルナアーム,8,1,12000,金火竜の逆鱗,2,金火竜の良質な翼膜,4,防具精錬材,5,,
ゴールドルナ,ゴールドルナアーム,8,2,4000,金火竜の翼膜,15,翼竜の皮,45,竜骨【小】,37,,
ゴールドルナ,ゴールドルナアーム,8,3,6000,金火竜の逆鱗,2,金火竜の棘,10,竜骨【中】,28,毒テングダケ,29
ゴールドルナ,ゴールドルナアーム,8,4,8000,金火竜の良質な鱗,7,翼竜の皮,45,竜骨【小】,37,,
ゴールドルナ,ゴールドルナアーム,8,5,10000,金火竜の逆鱗,2,上竜骨,29,竜骨【大】,12,金火竜の甲殻,35
ゴールドルナ,ゴールドルナアーム,9,1,30000,金火竜の逆鱗,2,金火竜の良質な翼膜,6,防具精錬材,7,,
ゴールドルナ,ゴールドルナアーム,9,2,10000,金火竜の翼膜,20,翼竜の皮,51,竜骨【小】,43,,
ゴールドルナ,ゴールドルナアーム,9,3,15000,金火竜の逆鱗,2,金火竜の棘,15,竜骨【中】,34,毒テングダケ,36
ゴールドルナ,ゴールドルナアーム,9,4,20000,金火竜の良質な鱗,10,翼竜の皮,51,竜骨【小】,43,,
ゴールドルナ,ゴールドルナアーム,9,5,25000,金火竜の逆鱗,2,上竜骨,36,竜骨【大】,15,金火竜の甲殻,70
ゴールドルナ,ゴールドルナアーム,10,1,75000,金火竜の逆鱗,2,金火竜の良質な翼膜,10,防具精錬材,9,,
ゴールドルナ,ゴールドルナアーム,10,2,25000,金火竜の翼膜,25,翼竜の皮,60,竜骨【小】,51,,
ゴールドルナ,ゴールドルナアーム,10,3,37500,金火竜の逆鱗,2,金火竜の棘,20,竜骨【中】,41,毒テングダケ,44
